latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
29.65246,74.35584,330.45,0.5,0.41,2025-11-06,754,N,VIIRS,n,2.0NRT,302.74,3.05,D
29.65775,73.36138,333.15,0.56,0.43,2025-11-06,754,N,VIIRS,n,2.0NRT,306.94,2.33,D
29.65813,75.51627,330.71,0.45,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,301.91,1.93,D
29.70271,73.78144,330.93,0.54,0.42,2025-11-06,754,N,VIIRS,n,2.0NRT,301.58,2.81,D
29.77198,75.8258,337.9,0.44,0.38,2025-11-06,754,N,VIIRS,n,2.0NRT,306.4,4.38,D
29.78788,76.36009,332.9,0.42,0.38,2025-11-06,754,N,VIIRS,n,2.0NRT,300.3,1.83,D
29.80902,73.82679,331.06,0.53,0.42,2025-11-06,754,N,VIIRS,n,2.0NRT,304.96,2.26,D
29.85144,75.94787,336.33,0.43,0.38,2025-11-06,754,N,VIIRS,n,2.0NRT,304,3.86,D
29.86338,76.12277,331.21,0.43,0.38,2025-11-06,754,N,VIIRS,n,2.0NRT,305.35,2.66,D
29.86413,76.12716,334.23,0.43,0.38,2025-11-06,754,N,VIIRS,n,2.0NRT,302.13,3.1,D
29.86441,76.12357,336.16,0.43,0.38,2025-11-06,754,N,VIIRS,n,2.0NRT,306.85,4,D
29.88233,75.52917,332.03,0.45,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,300.74,2.58,D
29.90705,75.93504,336.62,0.43,0.38,2025-11-06,754,N,VIIRS,n,2.0NRT,304.5,4.39,D
29.90783,75.93948,333.97,0.43,0.38,2025-11-06,754,N,VIIRS,n,2.0NRT,306.11,4.39,D
29.91116,74.50391,335.4,0.49,0.4,2025-11-06,754,N,VIIRS,n,2.0NRT,302.48,3.4,D
29.91496,73.02035,343.58,0.39,0.44,2025-11-06,754,N,VIIRS,n,2.0NRT,301.5,3.64,D
29.92134,74.58842,338.38,0.49,0.4,2025-11-06,754,N,VIIRS,n,2.0NRT,302.76,3.41,D
29.92363,74.59024,347.16,0.49,0.4,2025-11-06,754,N,VIIRS,n,2.0NRT,306.71,14.3,D
29.9273,74.58934,347.14,0.49,0.4,2025-11-06,754,N,VIIRS,n,2.0NRT,303.42,8.48,D
29.95024,75.01664,330.54,0.47,0.4,2025-11-06,754,N,VIIRS,n,2.0NRT,304.63,2.41,D
29.96657,76.08324,331.11,0.43,0.38,2025-11-06,754,N,VIIRS,n,2.0NRT,303.21,2.05,D
29.97721,75.58788,334.8,0.44,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,304.59,5.18,D
29.97993,75.5825,332.95,0.44,0.39,2025-11-06,754,N,VIIRS,l,2.0NRT,303.14,4.86,D
29.98073,75.58706,334.81,0.44,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,303.82,4.86,D
29.98999,76.07332,335.81,0.43,0.38,2025-11-06,754,N,VIIRS,n,2.0NRT,303.48,2.14,D
30.00755,75.5591,333.53,0.44,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,303.51,2.77,D
30.00821,75.70543,344.24,0.44,0.38,2025-11-06,754,N,VIIRS,n,2.0NRT,310.52,14.67,D
30.01794,76.13063,332.66,0.42,0.38,2025-11-06,754,N,VIIRS,n,2.0NRT,302.38,2.46,D
30.01905,74.41621,332.48,0.49,0.41,2025-11-06,754,N,VIIRS,n,2.0NRT,302.45,8.92,D
30.03349,74.12074,332.48,0.51,0.41,2025-11-06,754,N,VIIRS,n,2.0NRT,300.23,3.88,D
30.03724,74.1198,334.34,0.51,0.41,2025-11-06,754,N,VIIRS,n,2.0NRT,302.48,3.88,D
30.04315,75.09097,333.99,0.46,0.39,2025-11-06,754,N,VIIRS,l,2.0NRT,306.84,15.64,D
30.04435,75.6216,334.12,0.44,0.38,2025-11-06,754,N,VIIRS,n,2.0NRT,304.86,1.55,D
30.04552,75.33882,337.99,0.45,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,305.79,5.12,D
30.07313,73.39619,331.27,0.55,0.43,2025-11-06,754,N,VIIRS,n,2.0NRT,301.07,3.01,D
30.07525,75.85777,336.23,0.43,0.38,2025-11-06,754,N,VIIRS,n,2.0NRT,304.72,2.96,D
30.07699,73.35332,331.02,0.56,0.43,2025-11-06,754,N,VIIRS,n,2.0NRT,301.02,2.95,D
30.07873,75.85696,336.56,0.43,0.38,2025-11-06,754,N,VIIRS,n,2.0NRT,305.89,3.53,D
30.08699,73.40455,340.95,0.55,0.43,2025-11-06,754,N,VIIRS,n,2.0NRT,304.39,5.69,D
30.08844,75.13455,339.85,0.46,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,305.33,4.34,D
30.13852,76.05461,333.84,0.43,0.38,2025-11-06,754,N,VIIRS,n,2.0NRT,303.36,1.82,D
30.14347,74.77663,335.4,0.48,0.4,2025-11-06,754,N,VIIRS,n,2.0NRT,303.26,3.83,D
30.1456,74.28057,331.83,0.5,0.41,2025-11-06,754,N,VIIRS,n,2.0NRT,300.34,2.5,D
30.1463,74.72985,334.25,0.48,0.4,2025-11-06,754,N,VIIRS,n,2.0NRT,304.62,2.2,D
30.1628,73.60859,333.66,0.54,0.42,2025-11-06,754,N,VIIRS,n,2.0NRT,300.13,3.81,D
30.16367,76.11707,333.22,0.42,0.38,2025-11-06,754,N,VIIRS,l,2.0NRT,303.33,2.47,D
30.18741,74.87272,333.39,0.47,0.4,2025-11-06,754,N,VIIRS,n,2.0NRT,303.04,1.29,D
30.20968,75.2447,336.21,0.45,0.39,2025-11-06,754,N,VIIRS,l,2.0NRT,308.22,14.55,D
30.21226,73.20019,339.19,0.56,0.43,2025-11-06,754,N,VIIRS,n,2.0NRT,303.9,6.74,D
30.21708,73.16235,335.98,0.57,0.43,2025-11-06,754,N,VIIRS,n,2.0NRT,304.28,7.02,D
30.22182,75.27102,332.48,0.45,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,304.45,2.4,D
30.22537,75.27018,333.34,0.45,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,303.88,2.4,D
30.22775,74.53607,332.74,0.49,0.4,2025-11-06,754,N,VIIRS,n,2.0NRT,301.86,8.07,D
30.2297,74.53776,335.64,0.49,0.4,2025-11-06,754,N,VIIRS,n,2.0NRT,303.82,8.49,D
30.231,75.23961,336.17,0.45,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,305.96,8.54,D
30.2342,76.1834,336.77,0.42,0.38,2025-11-06,754,N,VIIRS,n,2.0NRT,303.1,3.21,D
30.23781,73.61715,330.03,0.54,0.42,2025-11-06,754,N,VIIRS,n,2.0NRT,299.65,2.39,D
30.25066,73.311,331.32,0.55,0.43,2025-11-06,754,N,VIIRS,n,2.0NRT,302.48,3.33,D
30.25729,74.56227,330.49,0.48,0.4,2025-11-06,754,N,VIIRS,l,2.0NRT,301.87,3.31,D
30.26095,74.56138,333.46,0.48,0.4,2025-11-06,754,N,VIIRS,n,2.0NRT,303.05,3.31,D
30.27584,74.66133,334.26,0.48,0.4,2025-11-06,754,N,VIIRS,n,2.0NRT,302.86,12.64,D
30.27639,74.31487,345.78,0.5,0.41,2025-11-06,754,N,VIIRS,n,2.0NRT,301.55,7.13,D
30.27967,75.82201,333.73,0.43,0.38,2025-11-06,754,N,VIIRS,n,2.0NRT,303.12,1.53,D
30.28931,76.1301,333.16,0.42,0.38,2025-11-06,754,N,VIIRS,n,2.0NRT,302.97,4.09,D
30.28974,75.24685,335.83,0.45,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,303.25,4.42,D
30.29166,74.99018,335.79,0.46,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,303.2,2.83,D
30.29275,76.1293,333.17,0.42,0.38,2025-11-06,754,N,VIIRS,l,2.0NRT,303.19,7.71,D
30.30228,75.00755,335.26,0.46,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,304.94,3.68,D
30.31481,74.38865,334.8,0.49,0.4,2025-11-06,754,N,VIIRS,n,2.0NRT,300.35,3.97,D
30.31495,74.62595,332.96,0.48,0.4,2025-11-06,754,N,VIIRS,l,2.0NRT,304.47,4.81,D
30.32189,75.69102,332.41,0.44,0.38,2025-11-06,754,N,VIIRS,l,2.0NRT,306.51,2.08,D
30.32922,75.67056,332.17,0.44,0.38,2025-11-06,754,N,VIIRS,n,2.0NRT,306.39,2.18,D
30.3296,75.67194,332.15,0.44,0.38,2025-11-06,754,N,VIIRS,n,2.0NRT,306.89,2.35,D
30.33595,76.10227,342.93,0.42,0.38,2025-11-06,754,N,VIIRS,n,2.0NRT,304.65,11.23,D
30.33956,74.51927,331.6,0.48,0.4,2025-11-06,754,N,VIIRS,n,2.0NRT,304.73,2.79,D
30.34641,76.20374,330.15,0.42,0.38,2025-11-06,754,N,VIIRS,n,2.0NRT,305.11,1.18,D
30.35823,73.46713,333.2,0.54,0.42,2025-11-06,754,N,VIIRS,n,2.0NRT,300.44,3.55,D
30.35834,73.46489,332.09,0.54,0.42,2025-11-06,754,N,VIIRS,n,2.0NRT,300.36,4.04,D
30.37175,76.53604,351.09,0.41,0.37,2025-11-06,754,N,VIIRS,n,2.0NRT,304.36,5.21,D
30.3723,76.53515,338.04,0.41,0.37,2025-11-06,754,N,VIIRS,n,2.0NRT,303.84,5.28,D
30.38034,75.85543,337.8,0.43,0.38,2025-11-06,754,N,VIIRS,n,2.0NRT,305.44,5.53,D
30.40298,74.81718,330.12,0.47,0.4,2025-11-06,754,N,VIIRS,n,2.0NRT,304.64,1.94,D
30.40531,73.98454,367,0.51,0.41,2025-11-06,754,N,VIIRS,l,2.0NRT,328.66,80.73,D
30.40751,74.71948,333.67,0.47,0.4,2025-11-06,754,N,VIIRS,n,2.0NRT,303.26,1.67,D
30.40906,73.98358,347.8,0.51,0.41,2025-11-06,754,N,VIIRS,n,2.0NRT,310.23,80.73,D
30.41113,74.73901,333.78,0.47,0.4,2025-11-06,754,N,VIIRS,n,2.0NRT,304.92,2.16,D
30.41429,73.94907,332.3,0.51,0.41,2025-11-06,754,N,VIIRS,n,2.0NRT,302.09,3.97,D
30.43928,75.96579,339.32,0.43,0.38,2025-11-06,754,N,VIIRS,n,2.0NRT,306.36,5.23,D
30.44408,76.33813,334.52,0.41,0.37,2025-11-06,754,N,VIIRS,n,2.0NRT,303.07,1.9,D
30.44716,74.38985,330.72,0.49,0.4,2025-11-06,754,N,VIIRS,n,2.0NRT,301.4,2.35,D
30.45415,76.03077,333.55,0.42,0.38,2025-11-06,754,N,VIIRS,n,2.0NRT,300.82,1.55,D
30.45831,73.81261,342.25,0.52,0.42,2025-11-06,754,N,VIIRS,n,2.0NRT,301.78,7.45,D
30.48229,74.43381,331.34,0.49,0.4,2025-11-06,754,N,VIIRS,l,2.0NRT,301.68,2.68,D
30.5228,74.83526,332.97,0.47,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,302.79,3.77,D
30.52547,74.84972,335.4,0.47,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,303.98,3.24,D
30.52635,74.4648,331.16,0.48,0.4,2025-11-06,754,N,VIIRS,n,2.0NRT,301.08,5.15,D
30.54319,74.25693,339.94,0.49,0.41,2025-11-06,754,N,VIIRS,n,2.0NRT,304.49,6.25,D
30.5619,74.63743,334.74,0.48,0.4,2025-11-06,754,N,VIIRS,n,2.0NRT,302.53,6.93,D
30.56557,73.72062,333.71,0.52,0.42,2025-11-06,754,N,VIIRS,n,2.0NRT,302.13,2.88,D
30.57251,74.5753,340.61,0.48,0.4,2025-11-06,754,N,VIIRS,n,2.0NRT,302.73,6.58,D
30.57288,74.57288,347.23,0.48,0.4,2025-11-06,754,N,VIIRS,n,2.0NRT,303.69,8.25,D
30.57816,74.66421,333.7,0.47,0.4,2025-11-06,754,N,VIIRS,n,2.0NRT,304.22,11.37,D
30.5813,74.29539,337.71,0.49,0.4,2025-11-06,754,N,VIIRS,n,2.0NRT,304.79,3.21,D
30.58286,75.04007,334.75,0.46,0.39,2025-11-06,754,N,VIIRS,l,2.0NRT,305.67,12.94,D
30.58488,76.09678,342.87,0.42,0.38,2025-11-06,754,N,VIIRS,n,2.0NRT,304.72,4.55,D
30.59691,75.56076,341.82,0.44,0.38,2025-11-06,754,N,VIIRS,n,2.0NRT,305.43,5.8,D
30.59971,74.29078,333,0.49,0.4,2025-11-06,754,N,VIIRS,n,2.0NRT,302.21,3.02,D
30.60303,76.22316,334.23,0.42,0.37,2025-11-06,754,N,VIIRS,n,2.0NRT,301.75,2.81,D
30.60332,73.97892,333.21,0.51,0.41,2025-11-06,754,N,VIIRS,l,2.0NRT,303.44,7.68,D
30.60371,74.8256,330.02,0.47,0.39,2025-11-06,754,N,VIIRS,l,2.0NRT,302.26,1.73,D
30.60428,75.47861,335.64,0.44,0.38,2025-11-06,754,N,VIIRS,n,2.0NRT,303.53,3.3,D
30.60501,74.91557,330.61,0.46,0.39,2025-11-06,754,N,VIIRS,l,2.0NRT,301.93,1.7,D
30.60806,75.62394,353.06,0.44,0.38,2025-11-06,754,N,VIIRS,n,2.0NRT,306.99,5.66,D
30.60874,76.02778,334.2,0.42,0.38,2025-11-06,754,N,VIIRS,n,2.0NRT,305.55,3.14,D
30.60975,75.41197,336.52,0.44,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,304.7,3.2,D
30.61082,76.02923,333.86,0.42,0.38,2025-11-06,754,N,VIIRS,n,2.0NRT,302.46,2.7,D
30.61802,74.61561,334.45,0.48,0.4,2025-11-06,754,N,VIIRS,n,2.0NRT,305.39,12.23,D
30.61946,75.40489,335.84,0.44,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,304.62,5.09,D
30.64794,74.6339,336.38,0.47,0.4,2025-11-06,754,N,VIIRS,n,2.0NRT,305.91,24.31,D
30.64909,75.54961,333.53,0.44,0.38,2025-11-06,754,N,VIIRS,n,2.0NRT,303.72,2.98,D
30.66064,75.53273,333.12,0.44,0.38,2025-11-06,754,N,VIIRS,n,2.0NRT,303.76,2.21,D
30.66273,73.84037,338.08,0.51,0.41,2025-11-06,754,N,VIIRS,n,2.0NRT,300.39,5.82,D
30.66301,76.32556,332.01,0.41,0.37,2025-11-06,754,N,VIIRS,n,2.0NRT,300.45,1.87,D
30.66716,73.82249,332.57,0.52,0.41,2025-11-06,754,N,VIIRS,n,2.0NRT,300.41,3.06,D
30.67133,75.38778,333.49,0.44,0.39,2025-11-06,754,N,VIIRS,l,2.0NRT,305.93,6.12,D
30.67663,74.97474,337.4,0.46,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,306.24,13.36,D
30.68138,74.47282,343.14,0.48,0.4,2025-11-06,754,N,VIIRS,n,2.0NRT,309.74,12.64,D
30.68503,74.47192,336.9,0.48,0.4,2025-11-06,754,N,VIIRS,n,2.0NRT,303.89,8.76,D
30.68556,75.6115,345.87,0.43,0.38,2025-11-06,754,N,VIIRS,n,2.0NRT,309.27,8.07,D
30.68787,73.95033,344.09,0.51,0.41,2025-11-06,754,N,VIIRS,n,2.0NRT,302.37,4.46,D
30.69023,75.34977,334.42,0.44,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,304.07,3.63,D
30.69147,74.48593,333.8,0.48,0.4,2025-11-06,754,N,VIIRS,l,2.0NRT,305.06,4.29,D
30.6916,75.37815,339.21,0.44,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,306.31,3.7,D
30.69885,75.11708,331.87,0.45,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,302.29,1.47,D
30.69889,75.41936,332.63,0.44,0.38,2025-11-06,754,N,VIIRS,l,2.0NRT,306.17,5.86,D
30.70595,75.11536,332.09,0.45,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,302.05,3.36,D
30.7068,75.12006,334.91,0.45,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,302.2,3.36,D
30.72075,75.91348,332.33,0.42,0.38,2025-11-06,754,N,VIIRS,n,2.0NRT,302.14,1.69,D
30.72316,75.06709,332.84,0.45,0.39,2025-11-06,754,N,VIIRS,l,2.0NRT,306.14,3.43,D
30.73863,75.50005,342.31,0.44,0.38,2025-11-06,754,N,VIIRS,n,2.0NRT,310.34,20.56,D
30.7389,75.50152,336.47,0.44,0.38,2025-11-06,754,N,VIIRS,n,2.0NRT,309.07,20.99,D
30.74198,76.27361,336.34,0.41,0.37,2025-11-06,754,N,VIIRS,n,2.0NRT,302.02,4.2,D
30.76393,75.31461,334.31,0.44,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,304.03,1.77,D
30.76665,75.97128,337.37,0.42,0.38,2025-11-06,754,N,VIIRS,n,2.0NRT,305.2,3.46,D
30.76699,74.62714,347.67,0.47,0.4,2025-11-06,754,N,VIIRS,n,2.0NRT,304.45,6.03,D
30.78083,75.42996,338.56,0.44,0.38,2025-11-06,754,N,VIIRS,n,2.0NRT,302.06,2.84,D
30.78257,75.0397,333.29,0.45,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,303.81,4.19,D
30.80817,76.12918,334.74,0.42,0.37,2025-11-06,754,N,VIIRS,n,2.0NRT,300.74,3.17,D
30.81357,75.04694,331.56,0.45,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,303.12,2.41,D
30.81442,75.05164,333.2,0.45,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,303.76,3.26,D
30.84315,74.77388,330.65,0.47,0.39,2025-11-06,754,N,VIIRS,l,2.0NRT,301.29,2.21,D
30.86564,75.31573,346.76,0.44,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,304.8,5.07,D
30.93269,75.50874,335.11,0.44,0.38,2025-11-06,754,N,VIIRS,n,2.0NRT,302.11,3.69,D
30.94397,74.44407,333.46,0.48,0.4,2025-11-06,754,N,VIIRS,n,2.0NRT,304.41,3.97,D
30.94869,75.39359,336.71,0.44,0.38,2025-11-06,754,N,VIIRS,n,2.0NRT,304.11,2.58,D
30.95848,75.57307,330.07,0.43,0.38,2025-11-06,754,N,VIIRS,n,2.0NRT,300.07,2.21,D
30.98617,76.06295,330.96,0.42,0.37,2025-11-06,754,N,VIIRS,n,2.0NRT,300.52,1.63,D
30.9899,75.50201,332.86,0.44,0.38,2025-11-06,754,N,VIIRS,n,2.0NRT,302.81,10,D
31.01362,75.69724,332.15,0.43,0.38,2025-11-06,754,N,VIIRS,l,2.0NRT,302.39,2.07,D
31.0206,75.87967,330.39,0.42,0.38,2025-11-06,754,N,VIIRS,n,2.0NRT,299.71,1.46,D
31.02453,74.94564,338.02,0.46,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,299.97,4.02,D
31.02468,74.76127,338.24,0.46,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,301.93,3.93,D
31.0307,73.58376,334.98,0.52,0.42,2025-11-06,754,N,VIIRS,n,2.0NRT,302.66,4.76,D
31.03081,73.65971,335.11,0.52,0.41,2025-11-06,754,N,VIIRS,n,2.0NRT,301.84,3.63,D
31.03257,73.58566,336.25,0.52,0.42,2025-11-06,754,N,VIIRS,n,2.0NRT,300.73,4.77,D
31.04286,74.86184,332.23,0.46,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,298.41,4.65,D
31.05797,75.5797,331.96,0.43,0.38,2025-11-06,754,N,VIIRS,n,2.0NRT,301.66,2.98,D
31.05914,76.19883,333.05,0.41,0.37,2025-11-06,754,N,VIIRS,l,2.0NRT,303.08,4.62,D
31.07273,73.34833,334.78,0.54,0.42,2025-11-06,754,N,VIIRS,n,2.0NRT,300.37,3.22,D
31.11463,75.84393,330.93,0.42,0.38,2025-11-06,754,N,VIIRS,n,2.0NRT,301.1,2.33,D
31.11803,73.64606,342.19,0.52,0.41,2025-11-06,754,N,VIIRS,n,2.0NRT,303.48,6.97,D
31.12063,74.76987,333.56,0.46,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,302.35,8.75,D
31.18214,75.52003,337.14,0.43,0.38,2025-11-06,754,N,VIIRS,n,2.0NRT,304.47,2.71,D
31.18395,75.69977,335.67,0.43,0.38,2025-11-06,754,N,VIIRS,n,2.0NRT,302.83,2.91,D
31.18727,73.54163,343.68,0.52,0.42,2025-11-06,754,N,VIIRS,n,2.0NRT,304.19,5.68,D
31.18768,75.22446,337.11,0.44,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,303.4,2.79,D
31.19626,73.56769,331.56,0.52,0.42,2025-11-06,754,N,VIIRS,n,2.0NRT,301.48,4.5,D
31.20522,73.59367,330.78,0.52,0.41,2025-11-06,754,N,VIIRS,l,2.0NRT,303.2,1.74,D
31.21542,73.52292,334.63,0.52,0.42,2025-11-06,754,N,VIIRS,n,2.0NRT,306.09,3.59,D
31.21948,74.36658,330.17,0.48,0.4,2025-11-06,754,N,VIIRS,n,2.0NRT,302.54,2.05,D
31.24318,73.66823,331.94,0.51,0.41,2025-11-06,754,N,VIIRS,l,2.0NRT,302.8,3.05,D
31.24674,74.72049,330.39,0.46,0.39,2025-11-06,754,N,VIIRS,l,2.0NRT,301.19,3.07,D
31.24711,74.71747,335.76,0.46,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,303.61,3,D
31.2516,73.57349,339.69,0.52,0.41,2025-11-06,754,N,VIIRS,n,2.0NRT,304.18,6.04,D
31.25216,73.57014,335.28,0.52,0.41,2025-11-06,754,N,VIIRS,l,2.0NRT,305.3,7.61,D
31.25521,74.66006,331.41,0.46,0.39,2025-11-06,754,N,VIIRS,l,2.0NRT,301.99,1.68,D
31.25699,74.66972,332.55,0.46,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,302.4,7.09,D
31.26175,73.57896,331.38,0.52,0.41,2025-11-06,754,N,VIIRS,l,2.0NRT,301.82,1.47,D
31.26395,73.57594,332.84,0.52,0.41,2025-11-06,754,N,VIIRS,l,2.0NRT,303.29,2.95,D
31.27297,74.75619,333.31,0.46,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,303.82,4.22,D
31.27654,74.75531,336.57,0.46,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,302.99,14.31,D
31.28097,73.84698,332.02,0.5,0.41,2025-11-06,754,N,VIIRS,n,2.0NRT,303.53,1.99,D
31.30743,74.55576,330.53,0.47,0.4,2025-11-06,754,N,VIIRS,l,2.0NRT,304.33,2.07,D
31.30956,74.75216,334.72,0.46,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,302.4,2.42,D
31.31433,73.59109,346.09,0.52,0.41,2025-11-06,754,N,VIIRS,n,2.0NRT,304.7,9.45,D
31.32874,73.8704,331.88,0.5,0.41,2025-11-06,754,N,VIIRS,l,2.0NRT,303.79,2.55,D
31.33897,75.03613,332.66,0.45,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,301.68,2.11,D
31.3403,74.8392,339.71,0.46,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,303.16,2.69,D
31.35985,74.47401,331.38,0.47,0.4,2025-11-06,754,N,VIIRS,n,2.0NRT,299.99,4.27,D
31.36782,73.78902,341.33,0.5,0.41,2025-11-06,754,N,VIIRS,n,2.0NRT,304.78,4.95,D
31.38121,73.81856,334.34,0.5,0.41,2025-11-06,754,N,VIIRS,n,2.0NRT,304.38,4.97,D
31.38531,73.59815,336.73,0.51,0.41,2025-11-06,754,N,VIIRS,n,2.0NRT,302.21,4.33,D
31.39233,74.88083,335.89,0.45,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,304.47,4.34,D
31.39323,74.87826,332.44,0.45,0.39,2025-11-06,754,N,VIIRS,l,2.0NRT,303.14,1.69,D
31.39581,74.60777,330.9,0.46,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,302.46,1.87,D
31.41549,74.85796,331.65,0.45,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,302.63,1.82,D
31.42146,73.80544,348.88,0.5,0.41,2025-11-06,754,N,VIIRS,n,2.0NRT,306.31,14.03,D
31.43356,74.79403,330.34,0.46,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,302.23,1.97,D
31.43617,73.65775,336.28,0.51,0.41,2025-11-06,754,N,VIIRS,n,2.0NRT,302.8,5.29,D
31.45263,73.7644,343.4,0.5,0.41,2025-11-06,754,N,VIIRS,n,2.0NRT,303.86,4.81,D
31.46164,74.7022,330.61,0.46,0.39,2025-11-06,754,N,VIIRS,l,2.0NRT,303.49,1.68,D
31.49156,73.66008,332.65,0.51,0.41,2025-11-06,754,N,VIIRS,n,2.0NRT,305.64,3.61,D
31.49194,73.66322,332.95,0.51,0.41,2025-11-06,754,N,VIIRS,n,2.0NRT,302.71,2.3,D
31.49303,74.82585,333.16,0.45,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,303.43,3.4,D
31.49787,73.9004,335.68,0.5,0.41,2025-11-06,754,N,VIIRS,n,2.0NRT,301.85,3.82,D
31.50108,74.80901,333.77,0.45,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,303.1,2.74,D
31.50147,73.67187,340.01,0.51,0.41,2025-11-06,754,N,VIIRS,n,2.0NRT,303.71,6.14,D
31.51407,74.87991,331.72,0.45,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,302.47,2.11,D
31.51811,73.88434,347.4,0.5,0.41,2025-11-06,754,N,VIIRS,n,2.0NRT,303.29,9.19,D
31.51942,73.80518,332.17,0.5,0.41,2025-11-06,754,N,VIIRS,n,2.0NRT,301.4,2.56,D
31.52404,73.86948,335.45,0.5,0.41,2025-11-06,754,N,VIIRS,n,2.0NRT,300.75,5.62,D
31.52619,74.92608,334.3,0.45,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,306.23,4.17,D
31.52629,73.8659,341.91,0.5,0.41,2025-11-06,754,N,VIIRS,n,2.0NRT,301.61,6.73,D
31.52716,74.91113,332.92,0.45,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,301.22,2.59,D
31.52726,73.87109,332.55,0.5,0.41,2025-11-06,754,N,VIIRS,n,2.0NRT,300.91,4.76,D
31.52774,73.86855,340.73,0.5,0.41,2025-11-06,754,N,VIIRS,n,2.0NRT,302.06,5.62,D
31.5329,74.00471,332.51,0.49,0.4,2025-11-06,754,N,VIIRS,l,2.0NRT,305.09,2.92,D
31.5357,75.07957,331.45,0.44,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,302.7,1.61,D
31.53699,75.08242,331.01,0.44,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,301.68,1.73,D
31.54335,74.69391,336.31,0.46,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,302.87,4.9,D
31.55828,75.00127,338.62,0.45,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,302.23,5,D
31.55912,75.00594,332.18,0.45,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,300.68,5,D
31.63988,73.41449,340.64,0.52,0.42,2025-11-06,754,N,VIIRS,n,2.0NRT,302.98,5.04,D
31.64109,74.5505,334.68,0.46,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,304.61,2.41,D
31.6458,73.48678,347.07,0.52,0.41,2025-11-06,754,N,VIIRS,n,2.0NRT,305.17,8.04,D
31.64718,73.63786,336.17,0.51,0.41,2025-11-06,754,N,VIIRS,n,2.0NRT,302.65,3.75,D
31.65546,73.33929,335.7,0.52,0.42,2025-11-06,754,N,VIIRS,n,2.0NRT,301.12,4.59,D
31.66497,74.62027,333.68,0.46,0.39,2025-11-06,754,N,VIIRS,l,2.0NRT,304.79,5.35,D
31.66641,74.62215,336.93,0.46,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,306.98,6.73,D
31.67125,74.61367,332.94,0.46,0.39,2025-11-06,754,N,VIIRS,n,2.0NRT,301.73,2.32,D
